review_idx,sentiment_label,overall,brand,category,aspect,aspect_sentiment,phrase
1375,positive,5.0,waka,Camera & Photo,camera,positive,no shadow at 18mm which is nice
1376,neutral,3.0,,,sound_audio,positive,i love that i can listen to music in the shower
1376,neutral,3.0,,,battery_life,negative,the battery doesnt last that long
1377,negative,1.0,Nikon,Camera & Photo,build_quality,positive,light weight
1377,negative,1.0,Nikon,Camera & Photo,camera,negative,the sensor is about the size of a point and shoot camera
1377,negative,1.0,Nikon,Camera & Photo,camera,negative,the clarity of the photos is very poor
1377,negative,1.0,Nikon,Camera & Photo,delivery,negative,the return time has expired
1377,negative,1.0,Nikon,Camera & Photo,customer_service,negative,nikon takes no responsibility
1378,negative,2.0,iHome,Tools & Home Improvement,connectivity,negative,it certainly gives a false impression that
1379,neutral,3.0,Evecase,Cell Phones & Accessories,design,negative,it's very tight when i get my canon sx60hs into it
1379,neutral,3.0,Evecase,Cell Phones & Accessories,build_quality,negative,the camera definitely won't be moving around in the bag
1380,neutral,3.0,HDE,Video Games,price_value,positive,it's cheap
1380,neutral,3.0,HDE,Video Games,build_quality,negative,i'd like it to be heavier
1380,neutral,3.0,HDE,Video Games,software_app,neutral,you do need the software
1381,positive,5.0,,,screen_display,positive,great lighting
1381,positive,5.0,,,sound_audio,positive,better sound
1381,positive,5.0,,,price_value,positive,fantastic for the price
1381,positive,5.0,,,sound_audio,positive,bass shakes the table
1383,negative,1.0,,,camera,negative,camera is upside down
1383,negative,1.0,,,build_quality,negative,snapped apart
1384,positive,4.0,,,connectivity,negative,on the bottom bracket you need to move
1385,negative,2.0,SAMSUNG,Home Audio & Theater,connectivity,negative,they are not compatible with this unit
1386,positive,5.0,,,performance,positive,fast transfers even with my usb card reader
1386,positive,5.0,,,performance,positive,received about a 6g per minute
1386,positive,5.0,,,connectivity,positive,usb card reader on my usb hub
1386,positive,5.0,,,price_value,positive,will buy more
1387,positive,5.0,XBRN,Computers,design,positive,thin so they do not interfere
1387,positive,5.0,XBRN,Computers,performance,positive,these worked great
1387,positive,5.0,XBRN,Computers,design,positive,my keyboard is currently red
1387,positive,5.0,XBRN,Computers,design,positive,these save my keyboard and keep
1387,positive,5.0,XBRN,Computers,design,positive,i would rather wear through these
1387,positive,5.0,XBRN,Computers,design,positive,i can wash them and have
1388,positive,5.0,Wilson Electronics,All Electronics,connectivity,positive,smaller connector
1390,positive,5.0,,,price_value,positive,at the price it is excellent
1390,positive,5.0,,,connectivity,positive,get all my possible channels in the area
1390,positive,5.0,,,build_quality,positive,everything was included except the mounting pole
1390,positive,5.0,,,build_quality,neutral,received it with a crack on the bottom of the rotor buster control box
1391,neutral,3.0,Uniden,Car Electronics,performance,positive,range is decent for the price we tested
1391,neutral,3.0,Uniden,Car Electronics,battery_life,negative,batteries do not last nearly as long as advertised
1392,negative,2.0,Fosmon,All Electronics,price_value,positive,not sure there is anything out there that would do what i want for the price
1392,negative,2.0,Fosmon,All Electronics,performance,negative,doesn't switch back despite having power and putting in the correct order
1393,negative,1.0,Kensington,All Electronics,build_quality,negative,both died after about 6 months
1393,negative,1.0,Kensington,All Electronics,price_value,negative,i would look for another brand
1394,neutral,3.0,,,performance,positive,these really work quite well
1394,neutral,3.0,,,build_quality,negative,just a tiny bit of plastic and a magnet
1394,neutral,3.0,,,price_value,negative,how can they cost this much
1395,negative,2.0,Toshiba,All Electronics,performance,positive,when it worked it did both jobs very well
1395,negative,2.0,Toshiba,All Electronics,price_value,negative,very short warranty
1396,negative,2.0,HIRO,All Electronics,price_value,negative,cheap price comes a cheap product
1396,negative,2.0,HIRO,All Electronics,performance,negative,my internet is still the same
1397,neutral,3.0,Livescribe,Computers,build_quality,negative,the tip kept coming off
1398,positive,4.0,Belkin,Amazon Devices,performance,positive,this cover holds your Kindle snugly and doesn't appear to interfere with any of the buttons
1398,positive,4.0,Belkin,Amazon Devices,design,positive,chambray color was perfect
1399,positive,5.0,Noctua,Computers,performance,positive,temperature hovers around 68 70
1399,positive,5.0,Noctua,Computers,build_quality,positive,extremely good static pressure low noise
1400,negative,1.0,LaCie,All Electronics,sound_audio,negative,high pitch noise was really annoying
1400,negative,1.0,LaCie,All Electronics,performance,positive,performance is fine
1401,negative,1.0,,,build_quality,negative,it was quite heavy
1401,negative,1.0,,,camera,negative,didn't make much difference in its focal length
1402,positive,4.0,Acer,Computers,build_quality,negative,the keyboard is lighter than the tablet making it easy to tip over
1402,positive,4.0,Acer,Computers,battery_life,negative,install an extra battery in the keyboard for more power
1403,positive,5.0,,,design,positive,pretty design
1403,positive,5.0,,,build_quality,positive,held up well to being tossed
1404,positive,4.0,Memorex,Home Audio & Theater,performance,positive,80 minute cds they work perfectly
1404,positive,4.0,Memorex,Home Audio & Theater,price_value,positive,priced well
1404,positive,4.0,Memorex,Home Audio & Theater,build_quality,negative,included cd cases can have trouble staying closed
1407,neutral,3.0,JBL Professional,Musical Instruments,sound_audio,positive,sounds amazing very loud speaker
1407,neutral,3.0,JBL Professional,Musical Instruments,sound_audio,negative,mines burned out after the third use
1407,neutral,3.0,JBL Professional,Musical Instruments,customer_service,negative,warranty is garbage fake
1408,negative,1.0,SONXTRONIC,All Electronics,performance,negative,headphones failed after a few months of use
1409,neutral,3.0,,,price_value,positive,these were way cheaper than oem
1409,neutral,3.0,,,sound_audio,negative,sound level coming out of this one is way lower
1410,positive,4.0,SYLVANIA,All Electronics,price_value,positive,this is a great deal for the money
1410,positive,4.0,SYLVANIA,All Electronics,screen_display,positive,the picture is very clear sharp and bright
1410,positive,4.0,SYLVANIA,All Electronics,design,positive,it is a wall mountable
1411,neutral,3.0,,,design,positive,the original ball foam tip things work the best
1412,positive,4.0,,,price_value,positive,was a great deal consider that many of us have already spent 30 40 for a tablet case so overall 60 for my 10 tablet isn't too bad
1413,negative,2.0,PHILIPS,Home Audio & Theater,performance,negative,did not program properly
1413,negative,2.0,PHILIPS,Home Audio & Theater,customer_service,positive,seller was not able to help and simply gave a credit
1414,negative,1.0,,,battery_life,negative,it chewed through batteries
1414,negative,1.0,,,performance,negative,it just stopped working
1415,positive,5.0,Kattee,Camera & Photo,design,positive,the perfect back pack for my particular needs
1416,negative,2.0,,,performance,negative,many times when i am watching tv the tv shuts itself off
1417,neutral,3.0,,,connectivity,negative,usb is a bit wonky
1417,neutral,3.0,,,performance,negative,requires reboot often
1418,positive,5.0,,,camera,positive,they work great
1418,positive,5.0,,,price_value,positive,4 gb for what i need
1418,positive,5.0,,,performance,positive,not as fast as a class 10 but no noticeable delay
1419,neutral,3.0,,,build_quality,negative,after about 2 months the soft ear pieces started getting loose
1419,neutral,3.0,,,build_quality,negative,they get tangled on my pocket constantly
1420,positive,4.0,ORICO,All Electronics,battery_life,neutral,how long it lasts
1422,neutral,3.0,SwissGear,Computers,build_quality,negative,very cheap materials
1422,neutral,3.0,SwissGear,Computers,design,neutral,looks okay
1423,positive,5.0,Evertech,Camera & Photo,design,positive,nice housing for outdoor use
1423,positive,5.0,Evertech,Camera & Photo,delivery,positive,mount was sold with this housing
1424,neutral,3.0,Belkin,All Electronics,design,positive,retractable cord no more tangled wires
1424,neutral,3.0,Belkin,All Electronics,build_quality,neutral,ergonomically this is really only ok
1424,neutral,3.0,Belkin,All Electronics,build_quality,negative,size is just too small to be comfortable
1424,neutral,3.0,Belkin,All Electronics,performance,positive,this really is my back up
1425,negative,1.0,BOWER,Camera & Photo,design,negative,it arrived it didn't have any markings on it
1425,negative,1.0,BOWER,Camera & Photo,build_quality,negative,the one i got should have had a stop to keep it from turning
1426,neutral,3.0,,,build_quality,negative,device will slip out of the rubber housing
1426,neutral,3.0,,,connectivity,negative,USB connection holds the unit itself
1427,negative,1.0,,,camera,negative,the flash is terrible
1427,negative,1.0,,,camera,negative,it operates the flash only when it wants to
1427,negative,1.0,,,camera,negative,it times out
1428,negative,1.0,Aurabeam,All Electronics,screen_display,negative,screen display is awful
1428,negative,1.0,Aurabeam,All Electronics,price_value,positive,as cheap as it was
1429,negative,1.0,Amazon Renewed,Computers,performance,negative,good hard drive
1429,negative,1.0,Amazon Renewed,Computers,performance,negative,it's garbage
1430,negative,2.0,,,design,negative,poor design
1430,negative,2.0,,,build_quality,negative,bolts should have been designed to stay attached
1431,negative,1.0,Cobra,Cell Phones & Accessories,software_app,negative,ios app will interfere with your bluetooth calls
1431,negative,1.0,Cobra,Cell Phones & Accessories,software_app,positive,google maps resolved this same issue
1431,negative,1.0,Cobra,Cell Phones & Accessories,camera,negative,detect when you are above the speed limit
1431,negative,1.0,Cobra,Cell Phones & Accessories,build_quality,negative,range is 50 than with the escort passport solo 2
1431,negative,1.0,Cobra,Cell Phones & Accessories,price_value,negative,return the unit for a full refund
1432,positive,5.0,Amped Wireless,All Electronics,connectivity,positive,it finds wifi transmission and amps it up
1432,positive,5.0,Amped Wireless,All Electronics,performance,positive,it truly does what the seller says it will do
1432,positive,5.0,Amped Wireless,All Electronics,design,positive,i carry it in my computer backpack or you can permanently mount it
1433,positive,5.0,Logitech,All Electronics,connectivity,positive,you only need to use 1 usb adapter
1434,neutral,3.0,,,design,positive,liked the look of it too
1435,neutral,3.0,MASTER & DYNAMIC,Amazon Home,design,negative,visual appeal with a premium price
1435,neutral,3.0,MASTER & DYNAMIC,Amazon Home,price_value,positive,smarte
1436,negative,2.0,Sony,Home Audio & Theater,design,negative,it needs an over the ear clamp for the ear for such a weighty
1437,negative,1.0,,,connectivity,negative,poor signal strength
1437,negative,1.0,,,build_quality,negative,antenna itself seems bad
1437,negative,1.0,,,performance,negative,amplifier does work
1439,negative,1.0,burg,,design,positive,a perfect fit for kid
1439,negative,1.0,burg,,connectivity,positive,could be able to make phone calls
